X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,y
208.2788263,43380.06951,2.318645122,0.803833104,0,-153.7821621,-23648.95337,-2.318645122,-0.803833104,-427.6248726,749.4439501,-2215,5403,-1721,-214,-3730,1396,-667,4627,7119,1344,913,-2637,3066,-4791,-2457,4596,4331,-147,219,3316,-331,1894,7152,3976,2032,1779,-135,1.70026E+16
67.51113081,4557.752783,1.829375382,-0.999451873,87,-153.7821621,-23648.95337,-1.829375382,0.999451873,590.9180006,-936.2599322,2863,8081,2965,1075,3641,-2907,2292,1798,-4432,-1514,-2678,-7000,2728,-374,6702,-4812,3317,248,-163,2722,-3151,-3742,273,1461,-4158,1123,174,6.39105E+12
-557.9900102,311352.8515,2.746626424,0.936839577,68,-153.7821621,-23648.95337,-2.746626424,-0.936839577,-578.2747756,84.8099244,-1049,-6047,-5529,138,-1921,7681,-1725,1969,2051,-646,3398,6589,2035,-5560,-403,2130,4461,-503,339,1155,7295,251,-5976,3050,-3614,868,-36,-1.68417E+19
-209.4103318,43852.68704,2.320998105,-0.880243944,-52,-153.7821621,-23648.95337,-2.320998105,0.880243944,713.9135726,-493.1856635,2857,-3851,6567,-1387,-3245,-3506,169,-4217,14,-1559,223,-8364,2994,-236,7187,4279,-4557,-235,-339,1527,-710,4279,6832,-166,3024,-138,-5,-1.76598E+16
-436.3429808,190395.1969,2.639827994,-0.331976384,92,-153.7821621,-23648.95337,-2.639827994,0.331976384,237.9870193,905.1999544,-2722,7817,1669,-739,-2543,9021,941,-2183,-6419,686,-2133,-7949,-5363,-6872,-969,7774,-2012,-419,183,3394,3901,-1642,1396,565,1338,2457,-83,-3.01159E+18
-93.91700528,8820.403882,1.972744236,0.324775474,-28,-153.7821621,-23648.95337,-1.972744236,-0.324775474,844.636241,829.4189643,-3882,2705,-3384,-1141,2195,5816,-2393,332,-6448,214,-690,-2573,-1801,-2100,1580,3104,-2926,664,279,1153,-5125,-1384,575,2675,-795,-2475,-109,-6.44475E+13
-730.5694857,533731.7734,2.863661529,-0.988891242,12,-153.7821621,-23648.95337,-2.863661529,0.988891242,189.7244789,243.0820768,1242,1965,-2764,-827,-58,4999,-1111,2304,-1380,-576,-2956,7452,675,-5916,2030,2862,1418,280,-106,3709,-7376,2060,-7914,-3147,-2792,-2492,-74,-1.11079E+20
267.3494309,71475.71818,2.427079264,-0.308918117,54,-153.7821621,-23648.95337,-2.427079264,0.308918117,-277.4449811,-889.8894595,1405,6320,-6595,207,1735,-6532,1260,-4502,-523,-418,685,3516,2769,4567,2855,2624,73,800,0,100,7482,-258,-5258,-3526,414,-2155,-65,9.76236E+16
-163.1499306,26617.89987,2.212586894,0.211282932,-33,-153.7821621,-23648.95337,-2.212586894,-0.211282932,-186.6184815,-769.7412157,-572,5117,5483,-1059,-824,-2192,-82,4367,7004,-584,1191,4983,-3801,-4907,-6100,-8835,4022,-142,-141,3076,5998,-3971,-2560,2111,2597,-1743,170,-3.07686E+15
653.0373868,426457.8286,2.814938046,-0.402169463,-42,-153.7821621,-23648.95337,-2.814938046,0.402169463,460.0914863,533.9982273,2742,1408,-4222,-937,-1151,-5927,1107,4545,-3789,-1337,3934,-1075,-4880,3956,7536,1096,-1176,-400,-49,4134,-402,686,3109,402,-2649,-1508,-6,5.06485E+19
176.9634016,31316.04549,2.247883458,0.859460283,86,-153.7821621,-23648.95337,-2.247883458,-0.859460283,126.2450671,230.5374286,3912,-4663,2453,1344,-1531,-2613,-1842,1448,-6641,1714,629,-5342,-350,-6814,-839,-5423,209,-877,136,-1744,-3532,4530,3792,877,1343,-1186,119,5.43481E+15
407.9635597,166434.266,2.610621373,-0.429090184,-76,-153.7821621,-23648.95337,-2.610621373,0.429090184,564.2497252,-365.5591295,340,-5955,2567,-845,3928,3566,1828,610,3810,1104,-1692,-4762,4341,-5779,662,-6206,6774,819,214,3563,6130,-4049,6222,1766,1522,-1545,-164,1.88083E+18
-215.071647,46255.81335,2.332583161,-0.991889267,10,-153.7821621,-23648.95337,-2.332583161,0.991889267,341.2049196,621.121161,3671,1353,5594,-303,3116,7840,-1275,3133,-4554,-910,3364,5479,-5320,-1622,2864,-3350,-2811,-231,357,4628,-20,1268,5391,-4220,-3410,1320,-64,-2.12854E+16
-69.74458077,4864.306547,1.843510468,-0.588774937,20,-153.7821621,-23648.95337,-1.843510468,0.588774937,131.1778636,-954.7103065,-3459,6684,2799,-527,-525,-7946,2416,-3003,-3540,549,-3357,2480,-1941,-6074,5740,-1474,6287,-352,394,4146,-4187,3240,7710,4046,3548,1204,174,-8.02824E+12
803.7676117,646042.3736,2.905130502,-0.461874649,45,-153.7821621,-23648.95337,-2.905130502,0.461874649,-823.7902542,-76.40981714,2652,-3598,3529,1296,-211,8680,-1530,206,-3404,-1315,448,-3629,2869,3941,3795,395,5559,1273,-40,2281,-1208,-1866,1073,895,-586,-949,-1,2.16727E+20
959.2309377,920123.9919,2.981923177,-0.865014048,-70,-153.7821621,-23648.95337,-2.981923177,0.865014048,521.3657821,-28.74009561,3291,6343,-1543,-1474,-3659,-8646,179,5,2531,1056,-3691,-761,-477,334,-2499,-4686,-5151,-315,-193,-3408,-5081,-3679,-5519,462,4196,-1874,-144,7.47244E+20
-493.2240577,243269.9711,2.693044252,-0.005988903,79,-153.7821621,-23648.95337,-2.693044252,0.005988903,-355.744071,-564.102319,-2887,-6398,1602,1257,3033,-1416,1458,-4684,3229,-1171,2167,-973,1446,1770,-6051,2260,1251,230,31,-1158,7135,469,-1906,4109,-2791,-2487,-17,-7.10084E+18
240.7685701,57969.50435,2.381599794,0.906138757,24,-153.7821621,-23648.95337,-2.381599794,-0.906138757,98.31714301,959.6510517,1711,-1086,1580,609,3887,-1177,-916,-4994,24,145,-3331,5177,-766,1812,3311,-6042,5867,-296,-302,4483,-5003,-1103,6805,581,2483,-2217,123,4.69028E+16
145.7634421,21246.98104,2.163648615,0.94904136,8,-153.7821621,-23648.95337,-2.163648615,-0.94904136,401.7125472,478.0766499,2189,5630,6013,1470,-2767,-6943,1056,2040,4257,63,468,-8486,3797,-4431,-995,599,-3127,565,67,-3058,-1518,-2354,8242,1564,4328,332,61,1.39811E+15
-977.0640003,954654.0606,2.989923012,0.028681083,-32,-153.7821621,-23648.95337,-2.989923012,-0.028681083,365.1126753,-762.5536321,2772,-8414,-399,50,-1669,7042,-413,-3023,6063,-1083,-3467,-5973,3956,-3628,7009,1949,6502,-426,-16,-1665,5731,1365,-670,2158,1706,2332,121,-8.50083E+20
-958.9094414,919507.3168,2.981777595,0.662148374,87,-153.7821621,-23648.95337,-2.981777595,-0.662148374,675.5850894,-914.0925424,-1205,-6104,-2958,693,374,-8309,173,1941,3373,-1962,2344,-7854,-1196,6083,-316,1447,2527,566,214,3782,2048,1157,3186,4100,4550,1692,-37,-7.45492E+20
296.4831851,87902.27902,2.472000068,0.922101052,95,-153.7821621,-23648.95337,-2.472000068,-0.922101052,-312.0424128,-522.0349941,1813,-3998,-686,-958,-1850,5085,1060,3625,462,-1568,2274,-5977,-4465,-4187,-6729,-5324,-178,742,-286,-475,-3585,-1935,4764,2859,-3457,-2472,0,2.01373E+17
-466.3314263,217464.9992,2.668694684,-0.981031633,7,-153.7821621,-23648.95337,-2.668694684,0.981031633,-685.671348,-704.7248932,3491,-366,2502,-742,-2124,4534,2061,-2665,2276,-26,-3662,6593,5311,6333,-3609,4120,4217,-326,-78,4778,-1255,-3596,6018,1087,-3270,-1941,-143,-4.79582E+18
-105.6420426,11160.24117,2.02383679,0.921570833,56,-153.7821621,-23648.95337,-2.02383679,-0.921570833,-102.1253194,-481.6189389,-1090,-7337,-4433,115,1347,-5403,-1794,-1717,1206,-23,784,-180,2206,2631,-3156,2534,996,-820,-154,1857,-2043,-2849,5299,-3961,-4188,133,138,-1.46845E+14
929.6894291,864322.4345,2.968337893,-0.220177462,46,-153.7821621,-23648.95337,-2.968337893,0.220177462,127.4377213,156.7252942,780,3655,253,1022,374,-7068,-1589,-1152,-6499,1623,-2525,-1287,-197,-3368,-6264,-4767,2231,-1026,-391,-704,-2910,4190,-1587,461,-4332,694,110,6.00296E+20
822.2668985,676122.8523,2.915012807,-0.738185583,41,-153.7821621,-23648.95337,-2.915012807,0.738185583,143.4565687,-344.7412914,872,248,1802,1194,-351,8728,-1305,359,372,-743,92,-1441,4647,2838,-5943,-8897,-6936,-321,-165,-3898,-5034,-4439,-2081,3222,-695,418,-18,2.5415E+20
-257.4663131,66288.9024,2.410720414,0.143784356,74,-153.7821621,-23648.95337,-2.410720414,-0.143784356,-269.9684648,892.0313798,32,-7191,4494,-1060,-2557,-5838,-288,3257,1618,1327,2257,4284,5276,-5870,6261,5797,4071,78,-171,937,4530,4179,2053,-694,2138,-1658,95,-7.49968E+16
-171.1032555,29276.32404,2.233258273,-0.993560789,98,-153.7821621,-23648.95337,-2.233258273,0.993560789,-118.2474164,746.3637293,3300,-4537,3532,-78,1649,333,-196,4583,939,-1395,3315,-6774,-2217,-4824,-6000,1430,-3420,-707,242,-648,-6155,-3593,-5280,-1801,-3889,-1609,-37,-4.29346E+15
-905.0145186,819051.2789,2.956655546,-0.233654359,-99,-153.7821621,-23648.95337,-2.956655546,0.233654359,-340.2451734,-683.6309487,-3025,7680,-1319,-754,-4149,-9190,-2383,4215,-7033,1455,579,5646,-1020,1275,-4919,259,-4256,134,-251,4811,5744,4284,7934,-1305,-1406,2553,-73,-4.97266E+20
-79.17761074,6269.094043,1.898602392,0.595424891,-98,-153.7821621,-23648.95337,-1.898602392,-0.595424891,-288.6495267,351.2091629,2118,3488,-3910,-1153,-1866,-216,-1400,-1544,7015,1064,3509,657,-4476,5395,840,-1225,5703,428,-204,1012,-6226,1099,-69,-3366,-389,2344,46,-1.95081E+13
785.937469,617697.7052,2.895387994,0.513540265,-40,-153.7821621,-23648.95337,-2.895387994,-0.513540265,-52.32501752,-912.3966297,3913,1790,-348,-1399,4099,-446,-218,2021,-1213,1486,3638,2907,-3557,2456,2517,8411,-6278,-901,214,4041,-6831,-230,-7681,3217,3773,638,-34,1.85232E+20
-759.086604,576212.4724,2.880291327,0.924155168,-80,-153.7821621,-23648.95337,-2.880291327,-0.924155168,192.3700155,-844.0886751,364,-5913,-3294,1230,1116,1467,-1686,-4444,4761,-1532,-2454,-3124,-3464,4758,-5140,-2928,3200,211,204,-1117,-4309,1027,-6273,2503,4720,1133,8,-1.45224E+20
365.6449187,133696.2065,2.563059542,0.939158055,-45,-153.7821621,-23648.95337,-2.563059542,-0.939158055,914.2829481,49.99341812,950,-2392,-94,307,1772,1242,-570,-2357,3373,1414,2840,-6436,-4552,-4649,2327,-6969,516,375,-370,-2911,6402,1786,8480,1483,3174,838,152,8.7381E+17
437.1452571,191095.9758,2.640625771,-0.447419864,66,-153.7821621,-23648.95337,-2.640625771,0.447419864,322.6586092,258.8811942,-551,2654,5561,-886,2149,-2802,127,4249,-3111,-1988,1874,3489,-401,3077,-2582,6492,-4314,551,-271,-3815,-3101,-426,8299,3754,-4443,1397,37,3.05057E+18
-719.4559072,517616.8023,2.857004183,0.03118443,50,-153.7821621,-23648.95337,-2.857004183,-0.03118443,-96.13651645,-623.6259587,3320,3977,5853,144,3299,4094,622,-3842,2006,-1435,2504,6129,2395,6315,-5046,4784,3706,-253,201,-248,6599,-2855,4329,1498,-353,-179,119,-9.97767E+19
-979.6979397,959808.0531,2.991092195,0.460863709,11,-153.7821621,-23648.95337,-2.991092195,-0.460863709,746.0815502,-451.0627764,-148,-4554,-2925,841,3291,5643,867,2424,-2433,-1133,2182,6247,2355,6396,-1046,-4241,-3046,35,-28,2086,1069,3708,6621,-4182,1578,378,147,-8.66254E+20
399.8077814,159846.2621,2.601851242,-0.734896742,-62,-153.7821621,-23648.95337,-2.601851242,0.734896742,-330.9950211,-92.28038106,817,9104,-4450,100,-754,-8093,-1991,1179,2859,585,2585,8155,4076,5042,1039,7904,-1442,-948,283,93,196,3691,6181,-3281,-4522,535,-35,1.6329E+18
-800.7443575,641191.5261,2.903493887,-0.353929438,-69,-153.7821621,-23648.95337,-2.903493887,0.353929438,-912.9223294,50.00908612,-453,80,4402,1275,454,2927,1529,1683,3205,338,1776,7564,-4767,-1911,-5000,-522,-2929,793,-370,2750,-3258,1341,-6710,319,3103,-2045,116,-2.11085E+20
-80.55125274,6488.504318,1.906072299,0.904478845,74,-153.7821621,-23648.95337,-1.906072299,-0.904478845,-323.4698801,-901.0139778,1521,-5492,1925,-675,557,2752,1677,-3045,-1083,-1408,-413,2695,6,6601,-5885,-1972,-163,-195,-86,938,852,-1682,6258,-3418,-4663,2541,30,-2.2005E+13
530.0167978,280917.8059,2.724289634,0.790950397,45,-153.7821621,-23648.95337,-2.724289634,-0.790950397,-300.1942742,-112.9968761,3071,5815,6113,-1206,3951,8124,-494,-2231,2850,1893,44,-6939,-3904,4995,1293,-2755,5738,1144,215,-4179,4685,3047,21,2984,-5000,2175,-151,1.17497E+19
644.8313347,415807.4502,2.809446133,-0.720720246,-92,-153.7821621,-23648.95337,-2.809446133,0.720720246,766.0351623,-118.7060113,97,-4403,6616,-338,2514,2817,-1943,-2156,7147,499,-3806,5218,5043,5479,4558,-232,2545,1225,56,164,1751,626,3102,4368,1570,474,-60,4.63578E+19
-744.1806511,553804.8414,2.871678374,-0.36795413,82,-153.7821621,-23648.95337,-2.871678374,0.36795413,49.81907866,596.7073883,-1102,2385,3050,1318,-1151,874,-1316,5016,-2525,-734,-675,7316,3272,131,-4908,5011,-6523,1005,36,639,-1516,-3105,-6579,-3306,-747,-228,142,-1.264E+20
-320.5199556,102733.042,2.505855074,-0.07742739,-25,-153.7821621,-23648.95337,-2.505855074,0.07742739,-76.15196198,-376.9467636,-1315,-4995,401,-1136,-3986,-3395,-2346,4932,-5756,1902,1743,1326,-3910,-2418,-4577,-8383,5493,-809,167,-4501,-3536,4005,-5488,394,-829,-305,-21,-3.47525E+17
358.0413302,128193.5941,2.553933162,-0.100064544,40,-153.7821621,-23648.95337,-2.553933162,0.100064544,-305.6650923,117.9236038,-588,-2150,2138,523,1681,-2489,1644,-2693,-4605,-1147,-3987,4803,-2562,2290,-2215,4492,7409,1175,-120,2860,4561,3047,2293,1921,2034,2344,-111,7.54279E+17
-168.6638647,28447.49926,2.227022047,0.831686712,-4,-153.7821621,-23648.95337,-2.227022047,-0.831686712,633.9560979,-702.6291365,-3770,6032,-6047,-316,-2417,-8474,-236,2091,-2301,-301,-4076,7186,1558,-6124,-4234,846,4414,-877,-316,4707,-7158,-1179,-2570,2071,-3620,2221,12,-3.88288E+15
589.7682426,347826.5799,2.770681383,-0.752056231,46,-153.7821621,-23648.95337,-2.770681383,0.752056231,-676.8350685,756.8955139,-1824,3779,-2436,482,-2630,-493,-477,-1827,7059,-230,-2636,5733,2342,3418,-5960,-6271,-6312,471,237,4190,6381,702,-4962,-2086,2081,2567,125,2.48182E+19
50.53145928,2553.428377,1.70356184,0.262851866,-18,-153.7821621,-23648.95337,-1.70356184,-0.262851866,-949.5540209,497.2003242,363,-7478,-6594,843,-3881,-5459,1700,-3892,17,-962,3900,7020,4656,85,7027,-7810,6343,-590,-32,156,2664,2101,-1740,-2686,-1282,529,120,8.41389E+11
-478.8066061,229255.766,2.680160134,-0.959302789,88,-153.7821621,-23648.95337,-2.680160134,0.959302789,-490.148595,-109.6587173,3782,-1218,-5988,565,1571,-3645,285,994,-4174,1762,-888,-548,3798,-2261,-427,-4882,1079,498,141,779,-2940,-2190,-5780,-3951,413,-374,130,-5.76927E+18
-79.31091603,6290.221402,1.899332966,0.696924299,-10,-153.7821621,-23648.95337,-1.899332966,-0.696924299,-265.3491562,558.9737992,848,4495,-4931,1323,-1588,9009,382,2035,3117,1729,45,-4244,-1365,-5836,4435,1150,-6518,777,-283,675,-1452,2826,5893,-3203,-585,-960,106,-1.97391E+13
-404.2256338,163398.3631,2.606623851,-0.862312319,-22,-153.7821621,-23648.95337,-2.606623851,0.862312319,-346.7325279,214.9259549,2027,583,-3745,-806,3826,-626,506,3811,2748,535,-3691,-5665,-284,447,-2453,8408,-3744,631,-48,3882,3071,435,8712,-1632,-431,951,-102,-1.76347E+18
-445.0620077,198080.1907,2.648420523,0.86449715,-44,-153.7821621,-23648.95337,-2.648420523,-0.86449715,810.6969016,270.6760919,3100,-7739,1878,-753,2910,-4379,-521,-3202,-173,-579,2430,8383,-5074,5209,-3047,118,-1714,-472,-50,-3156,-6288,2571,-6682,589,2544,1798,140,-3.45895E+18
936.7172379,877439.1837,2.971608512,0.499158276,60,-153.7821621,-23648.95337,-2.971608512,-0.499158276,-59.07873591,-951.2212999,-2190,-6435,3686,-50,-4006,-5622,1374,-4551,-4417,-333,2841,-4904,2240,5145,-4010,-8630,1649,1026,350,1529,7388,3533,8597,-470,1059,-2116,47,6.3279E+20
194.0126466,37640.90705,2.28783004,-0.693328581,-19,-153.7821621,-23648.95337,-2.28783004,0.693328581,220.6224788,821.0710031,-2772,-4458,-5646,1032,-2201,196,-1134,681,-2504,-646,3977,-3905,5154,3177,-7573,1746,-5649,-422,-305,7,-5573,-1647,-1266,1130,3315,-2053,-14,1.03469E+16
251.8465683,63426.69396,2.401136037,0.496147521,-41,-153.7821621,-23648.95337,-2.401136037,-0.496147521,-706.0954918,-802.6552251,1342,1458,-3407,1067,-2401,-8196,-1692,4805,-5682,-1233,-1640,2152,-2379,5951,-5867,-1341,1652,-31,358,3675,1667,-411,-4913,-1551,-2520,-205,21,6.42617E+16
-889.7755647,791700.5555,2.949280475,0.647914805,-59,-153.7821621,-23648.95337,-2.949280475,-0.647914805,-585.0563456,-736.5664453,-1918,3189,-6110,-1007,1980,-3419,-62,-5020,667,817,3725,-989,-2764,5297,-5985,-9156,-422,898,171,-79,-4637,1795,-6393,2138,-3753,2231,80,-4.41533E+20
672.0468532,451646.9728,2.827399552,-0.251253138,3,-153.7821621,-23648.95337,-2.827399552,0.251253138,-706.7104534,-269.5315509,3297,7972,-5012,-609,3269,-2669,-1316,-3325,-2316,62,-3195,2302,-1086,2098,-5088,-8028,5730,892,-407,-3743,-7672,-2532,-2117,-4113,3845,-370,-71,6.19151E+19
-244.5224799,59791.24317,2.388318792,0.498395541,-47,-153.7821621,-23648.95337,-2.388318792,-0.498395541,720.4779137,-465.9216904,545,8904,-2388,-149,2513,-8713,-345,-753,-609,-1795,2177,6173,-5363,5358,1736,-7660,5973,1160,161,4737,1624,-2982,-6405,-3931,657,-368,-2,-5.22675E+16
325.6664807,106058.6566,2.512773061,-0.871942216,11,-153.7821621,-23648.95337,-2.512773061,0.871942216,582.3928167,-118.1272602,-1996,-8658,-262,38,3084,-6410,-25,-3237,-5777,770,-1824,4277,5399,695,-7347,5463,1638,-881,-65,3227,5774,-3381,-1595,-3003,3818,338,-25,3.88518E+17
-203.1137971,41255.21458,2.307739425,-0.886499868,-61,-153.7821621,-23648.95337,-2.307739425,0.886499868,-749.6323826,-329.8016658,-2138,1134,-3652,739,1325,-1841,-942,-1474,5381,-835,-1083,5017,4821,-961,-649,-3586,540,-157,43,3271,1033,299,-5570,-590,-46,544,-2,-1.42619E+16
-323.2625264,104498.661,2.509555363,-0.316006065,79,-153.7821621,-23648.95337,-2.509555363,0.316006065,-907.0881288,792.8060317,-287,1853,-4615,-342,1985,7636,1155,1047,-4733,-403,3527,8370,-604,-4763,5938,-5373,-1213,-756,-160,4664,-5461,-4511,3323,1018,-3415,2015,-10,-3.68882E+17
-551.984469,304686.854,2.741926858,0.805096428,93,-153.7821621,-23648.95337,-2.741926858,-0.805096428,125.568902,-585.8531192,604,-3343,2627,340,-2098,-4424,-814,-4498,-4742,-325,2826,109,1061,-5412,-7583,-2985,4316,-296,35,421,-787,-4123,6772,1704,-4543,-2369,-118,-1.56131E+19
-653.001153,426410.5058,2.814913948,0.435072639,-70,-153.7821621,-23648.95337,-2.814913948,-0.435072639,-253.5330686,-811.0521173,-3979,7169,-3339,-41,-2248,6908,-779,-1100,3579,318,1030,-2458,-875,1287,-7406,-4103,-2606,941,86,-1532,-5068,4171,-4795,-972,-2083,455,62,-5.06288E+19
708.448229,501898.8931,2.850308119,-0.999817876,12,-153.7821621,-23648.95337,-2.850308119,0.999817876,285.0167439,-985.6214512,3861,6255,-4145,1300,-938,2942,-173,-126,-2892,445,-962,-8766,3722,665,-1632,-5810,6508,-408,-377,1589,4305,211,2949,-1189,-4190,510,44,8.95688E+19
-480.6010707,230977.3892,2.681784734,-0.062564414,-48,-153.7821621,-23648.95337,-2.681784734,0.062564414,252.8503205,-358.5342884,-3362,1563,-6776,-694,1233,-5324,-1211,-5009,4732,189,84,-2972,1337,563,-4398,-8949,4695,-1079,336,-3332,-7587,-2809,7828,-3027,1072,647,83,-5.92234E+18
368.9925001,136155.4651,2.567017539,-0.989558331,12,-153.7821621,-23648.95337,-2.567017539,0.989558331,-974.5518612,975.5835671,-2721,-3551,6068,-1250,2988,2752,250,2320,214,-1367,3791,-8097,-3779,-3731,-6901,-8489,2995,555,104,-4369,-3037,722,-5675,-2248,4007,-1615,-48,9.31371E+17
-793.6186813,629830.6114,2.899611882,-0.933574277,71,-153.7821621,-23648.95337,-2.899611882,0.933574277,-560.6667196,-797.6191382,-2249,105,6484,-916,1145,6195,-564,3568,-3933,713,1651,-2339,-3341,-5541,163,-9010,-1355,-911,-185,-2096,5861,-4494,-1862,-4380,-2895,-2432,5,-1.98282E+20
367.8663995,135325.6879,2.565690122,-0.295576563,34,-153.7821621,-23648.95337,-2.565690122,0.295576563,-591.8777888,-659.0711727,2953,-3413,-3437,-662,625,82,-608,644,-4328,-1923,-3844,2837,406,3079,941,-3677,-3004,-621,-380,1550,6505,1115,3933,783,670,-1624,145,9.11656E+17
-766.2922828,587203.8627,2.884394452,0.253527011,21,-153.7821621,-23648.95337,-2.884394452,-0.253527011,257.4624432,82.35138541,-515,-2287,6169,853,1865,-5699,1552,-1639,4670,-1074,692,-1791,3082,-5102,-5294,7303,-2290,-454,300,3741,4040,193,696,3412,2539,2454,99,-1.55153E+20
-228.8574916,52375.75144,2.359565133,-0.460689736,-84,-153.7821621,-23648.95337,-2.359565133,0.460689736,541.5154052,910.2993741,-2274,-1378,-5604,63,-3242,-6336,-24,2285,3510,-616,1571,749,658,-3124,4490,-679,4892,429,93,2282,-3189,4160,-2132,-3821,2094,-992,-141,-3.28818E+16
503.6978144,253711.4882,2.702170066,0.86391388,-82,-153.7821621,-23648.95337,-2.702170066,-0.86391388,-739.9968759,-319.1804112,-151,8442,-897,1039,-3185,-6219,902,5115,-6996,-275,1574,-8729,764,6722,876,-674,6431,832,-374,1898,3005,-4253,-852,2548,3478,-1669,-31,8.22603E+18
-635.0484733,403286.5635,2.802806876,-0.432043379,-67,-153.7821621,-23648.95337,-2.802806876,0.432043379,617.6042527,-788.327846,2134,1930,-6452,-1123,265,749,700,1534,2825,-1071,-1665,-7124,-4492,5851,6539,2989,-7323,-150,-179,-4117,6135,1058,-4051,1848,-154,-739,-14,-4.16532E+19
-99.48623832,9897.511615,1.99776301,0.864787284,-67,-153.7821621,-23648.95337,-1.99776301,-0.864787284,-637.7577005,903.4099168,873,-4269,-3127,-826,1642,-8516,644,-63,2840,-724,3412,7313,-359,-5924,-2914,3939,5612,-570,131,4300,1837,-532,6490,4066,-4589,-2236,80,-9.64579E+13
-886.0386773,785064.5377,2.94745268,-0.109330008,-96,-153.7821621,-23648.95337,-2.94745268,0.109330008,-652.4197944,-805.0333321,822,6407,-3448,-598,995,-8824,-2055,-3388,97,742,2445,1579,4337,-5078,-7552,-8499,6917,1177,-104,3937,4057,3594,2071,1500,-1578,-581,-171,-4.28715E+20
970.1670756,941224.1545,2.986846532,0.552244725,61,-153.7821621,-23648.95337,-2.986846532,-0.552244725,-634.1465349,-952.9465452,1893,6455,-4072,-112,-1707,2469,-2022,-1981,665,1948,2161,-3634,2830,5019,5306,-100,-3273,-976,-283,2143,-7674,69,-1711,3699,-3584,-956,-53,8.08958E+20
46.0795273,2123.322836,1.663508015,0.864604403,75,-153.7821621,-23648.95337,-1.663508015,-0.864604403,-963.4888755,-276.9047568,-1787,-286,2480,-317,-660,-510,-326,506,1659,1205,-2433,-1270,4025,6207,3149,6328,-3316,790,164,-4423,-205,401,8227,-1800,3701,2272,121,4.41099E+11
804.015995,646441.7201,2.905264689,-0.229656136,-8,-153.7821621,-23648.95337,-2.905264689,0.229656136,-612.22311,777.9744532,3952,728,5176,-364,2054,-6464,2297,-4391,3135,23,-3536,-797,4353,3933,3253,-437,3051,148,260,2654,-2368,2639,-5305,1326,-3168,-2537,11,2.17196E+20
-883.0703599,779813.2605,2.945995308,0.279068752,30,-153.7821621,-23648.95337,-2.945995308,-0.279068752,-773.9121816,265.7194306,310,-6790,237,-1319,-851,-5103,-1712,3067,-6981,515,826,-5999,-1309,-1195,-1268,6946,-3950,1162,305,-2494,4939,-4584,1015,-2772,-3338,1832,-3,-4.18762E+20
635.3851647,403714.3075,2.80303707,0.705726937,35,-153.7821621,-23648.95337,-2.80303707,-0.705726937,597.8532765,-245.8512939,-1881,-5086,3350,568,-982,-3487,-2051,3751,1184,-1152,-1862,6954,1982,-7218,-1936,-8490,5889,222,57,-636,-858,-3339,-4721,-3087,2049,-919,112,4.1808E+19
-555.671474,308770.787,2.744818102,-0.3805821,96,-153.7821621,-23648.95337,-2.744818102,0.3805821,-491.9388199,-434.2612322,177,8337,-1375,381,3327,252,-1108,-2370,3108,595,-1691,1219,341,-6941,891,-3454,4348,686,-104,-674,5630,2948,8856,-1547,-4336,665,3,-1.63579E+19
286.398489,82024.09452,2.456970722,-0.491278986,85,-153.7821621,-23648.95337,-2.456970722,0.491278986,830.6529232,844.5505062,3445,2580,450,-870,-2235,4380,-1537,-1604,2237,952,-2828,-5621,5231,5994,-3269,994,4120,82,271,3047,-3108,-1164,8367,-4245,-3483,479,61,1.5805E+17
742.2646756,550956.8486,2.870558793,0.750494038,22,-153.7821621,-23648.95337,-2.870558793,-0.750494038,503.0717788,886.6573467,-2338,1486,4520,518,-3095,6622,-934,501,5251,-193,1851,-2419,3449,-6727,-4244,2483,1970,1156,215,-1661,-4786,-2287,666,-2086,4904,158,-62,1.2414E+20
-553.1436158,305967.8597,2.742837904,-0.221457447,56,-153.7821621,-23648.95337,-2.742837904,0.221457447,-174.4426656,-850.5744313,2693,-245,-1663,468,-965,5036,-861,-3556,226,-283,1379,-4627,-4608,6872,-6666,-1272,902,-990,368,469,4116,4292,-6695,899,-1664,429,-60,-1.5844E+19
-272.9755243,74515.63684,2.436123709,-0.336348323,43,-153.7821621,-23648.95337,-2.436123709,0.336348323,-464.6340106,653.2609093,-512,8962,-5359,-1433,3693,399,1803,1522,1149,468,3748,4509,-4162,-852,936,681,-6613,-806,215,-2716,2618,4430,1673,920,-2884,-620,-38,-1.12945E+17
-400.6466451,160517.7342,2.60276151,0.995624426,9,-153.7821621,-23648.95337,-2.60276151,-0.995624426,-311.5762689,559.8559378,-2248,-7833,-2646,-906,-2093,-6123,-2348,-739,-6459,1012,-3854,-1018,642,-5024,6922,1410,-3406,18,204,2193,-4023,1058,-6824,2695,2967,2158,12,-1.65703E+18
688.0298651,473385.0953,2.83760729,-0.021072435,-4,-153.7821621,-23648.95337,-2.83760729,0.021072435,-464.2561318,-986.5452034,-1977,-9742,-1390,1228,-364,-8348,175,3924,-483,-670,-2283,6540,2986,-3080,-3630,5146,-2937,-1114,311,4777,-3925,1157,2432,-3074,347,387,142,7.29879E+19
